tweet_id;label;text
969251711431954432;1;Hat @realnewscheck auch schon mal im Bereich der ANTIFA geforscht, wo Treffen für LINKSradikale Angriffe auf Andersdenkende geplant wurden? Welche linkspopulistischen Politiker von SPD, GRÜNEN & LINKEN die ANTIFA aktiv supporten? Da gibt’s einiges zu klären, liebe @realnewscheck!
969899525635756033;1;Immer wieder diese Umfragen :) Wenn die ÖR so überzeugt sind, könnten sie ja mal ne Volksabstimmung durchwinken. @fakespot123
982529143005941760;1;Diese Allianz von Trittbrettfahrern, die nur darauf aus war, Merkel an der Spitze zu halten, ist zum Scheitern verurteilt, aber das checken die Leute da oben bestimmt bald selbst. Deutschland wird leider weiterhin stark darunter zu leiden haben. @falscherAccount
1022552094727913472;1;Merkel hat auch nix wirklich unter Kontrolle, obwohl sie angeblich Physik studiert hat. Scheint wohl nur darum zu gehen, den Amtsrekord von Kohl zu brechen. Egal was es kostet. @randomuser123
1037577318812852224;1;#Müller123 ist echt der König der Dussel. Kaum zu fassen, dass so ne Person Innenminister geworden is...
1038078571187724293;1;Voll das Klischee von dem Hetzer @blabla123!!
1041957988960006144;1;Hoffe voll, dass jemand die Clips von dem Hausbesuch gesichert hat. Der Typ als Abgeordneter muss echt sofort gefeuert werden. Übrigens, wo steckt eigentlich der Verfassungsschutz? Kann mir da etwa @schutzteam101 helfen?
1048982488461336578;1;Seid ihr komplett von den Socken, so einen Quatsch auch noch zu teilen?
1058844371150430208;2;Hab grad noch ne uralte Data Becker Cliparts CD aus 95 entdeckt
1064492006301421573;2;Tatsächlich haben wirklich ALLE Fraktionen im Deutschen Bundestag Hartz IV durchgewunken: SPD, GRÜNE, CDU/CSU und FDP! DIE LINKE war 2003 nicht mit voller Fraktionsstärke im BT am Start – sonst hättest wenigstens DIE LINKE die Ehre der Fraktionen im Bundestag gerettet… @fauxname123
1071784026917212161;1;Zeigt doch mal die Bullen-Gewalt, die hier in Europa zur Demokratie passt. Zeigt mal die demonstranten, die willkürlich verhaftet, verletzt oder tot sind. Aber nee. Stattdessen wird nur drüber geredet, wie schlimm alles außerhalb der EU ist. #heuchler @falschkonto123
1074800978896084992;1;Wo steckt eigentlich @random_user, die sonst immer als Erste mit ihrer dicken Klappe Alarm schlägt? Jetzt, wo Steinmeier als Bundespräsident dabei ist, der sonst die Polizei feiert, haben diese Labertaschen keinen Mumm, um der Polizei mal öffentlich ihre Meinung zu sagen?
1074918569312428032;2;Schon die bestehenden Vorschriften reichen aus und werden durch den neuen Gesetzesentwurf im Großen und Ganzen sinnvoll erweitert / gelockert – ein eigenes Gesetz (überlegt und verworfen) ist nicht nötig, wohl aber mehr Personal an allen Stellen. #germimmlaw @neu_instanz
690959604692422656;1;@Klartext wenn ich mir Höck & den Rest anschaue, zeigt Abitur/Studium längst nicht, dass man gebildet ist.
712604463366868992;1;"@NewsVoice Damit ""wir"" meint der Typ die Medien-Crew und die Regierungstruppe, zwischen denen er hin und her springt."
743006807162015744;2;.@newswatch Auch da gilt: Folien ohne Quellen sind völlig wertlos, unwissenschaftlich und können direkt in den Papierkorb. Studien sollten immer nachprüfbar sein.
746849713014575105;2;Genau, man könnte es auch so sagen: Nichtwähler sind voll undankbar. @coolhandle123
755890341006471168;1;Mit deinem Beitrag zur Flüchtlingskrise bei @andererAccount gefährdest du dich selbst und die Grünen total, dass keiner euch mehr wählt.
766474374379601921;1;Ehrlichkeit gegenüber den Türken, aber dann die ganze Doppelmoral und Heuchelei von der Presse und ihren Lügen. @falscheraccount
776061575836950528;1;Gegen Merkel und ihre Leute findet man hier ne Menge Zeug, da brauchste kaum was raussuchen. @randomuser123
794968806485557252;2;Richtig witzig.
802087411291398144;1;Allein in Dtschland leben so um die 10 Mille Türken, was geht ab, wenn Dtl. die Grenzen aufmacht?
888259936777519104;1;Warum? In Deutschland wird kein Türke einfach so verhaftet. Herr @max_mustermann, Sie labern mal wieder ohne Sinn und Verstand.
898589189226278912;2;Ich dachte eigentlich, die Bismark wär schon gesunken? @cooluser123
922925632123674624;1;Die AfD is nich Teil von Deutschland!
926852288412516353;1;Das is echt wieder so n typischer Ostkind-Merkel-Quatsch. Weniger Staat, danke. Weniger Umverteilen!! Merkel müsste sich endlich mal bei der SPD anmelden @falscheraccount
929058861457268736;1;Warum verarscht ihr uns so dreist? #BrandenburgerTor Mahnmal der Schande! #IS Hetze! Krass! #IslamischeHetze #Denkmal! Euch sollte man die Genehmigung entziehen, die Leute so zu verarschen! Bauherr: FreieArmee-Einheit!
933384380717944832;1;„Deutsche“ „IS“ „Kids“? Ich denk, bestimmte Leute an bestimmten Orten sind voll im Wahnsinn?!?
940110822935814144;2;"""Juden"" und ""Israel"" bedeuten nicht dasselbe. Israel ist seit vielen Jahren als Besatzungsmacht in den palästinensischen Gebieten präsent, mit allem was dazugehört. Die täglichen Kriegsverbrechen von Israel werden jetzt durch eine Flaggenverbrennung auf übelste Weise beleidigt. @falscheuser123"
952516821957206016;1;Und Millionen, die abgestimmt haben, waren dafür. Das heißt Demokratie, also akzeptiert's! Und den Linksextremismus habt ihr wohl auch vergessen, oder? Voll die Heuchler. #fakeuser123
960550939341066240;2;…Auf diesen Beitrag hab ich mich zum Teil mit meinen Aussagen bezogen. Vielleicht bringt der dir die Argumente klarer rüber als ich es geschafft hab.
967150860034822146;1;Apropos #metoo #NOGROKO #Yücel Und dann ging’s plötzlich Ploppa, wo kommt eigentlich dieses rassistische Herrenmenschendenken bei den US-NATO-Zombies her, die uns in Kriege hetzen und lieber die Armen als die Armut ausmerzen wollen ... @mediaWDR @newsndr @tvntd @weltjung @aktuellnd
967190113313837056;1;Das Ganze riecht total mies! Wieso gibt er seinen türkischen Pass nach nem Jahr Knast immer noch nicht zurück? Voll verdächtig! @falscheraccount23
975837208207912961;1;Da wird eine altbekannte Sache angesprochen. Und die GroKo hat wieder mal null Plan davon. @randomUser123
989627105712492544;1;Wegen Religion & #Antisemitismus Missbrauch Die NATO Kriegsbande @FALSCH Zeitung sind genauso heißblütig wie ihre moderaten Kopfabschneider gegen Syrien & Russland @tvnewsde @showtime7 @newsflashonline @deutschzeit @de_sputnikfake @euronewsfake @nationalfunk @LinkeParteikonto @SPIEGELplus @BILD_Nachrichten
1001136340841455617;2;Den radikalen Islam-Hatern wird nicht klar, dass die Israelis JUDEN sind. Und dann ist Schluss mit ihrem komischen Philosemitismus – wetten?! – auf einmal.
1007715259522666497;1;Wer extra das Land mit den krassesten Sozialleistungen in der EU nimmt, ist genau das – n Asyl- oder Sozialtouri. #Asyltourismus #Soso #StreitUmAsyl
1008275785168408576;1;"Was soll denn das für ne Argumentation sein? ""Straftaten"" passieren doch fast immer, auch wenn's Gesetze dagegen gibt. Genau deshalb gibt's doch die Verbote."
1016035354401558529;1;Ein fettes Danke an die türkischen Wähler in Deutschland! Ihr habt echt viel gerissen. Wenn die Leute hier Ehre haben, dann schmeißt euren deutschen Pass weg und lebt bei eurem Präsidenten in der Türkei. Tschüssikowski! @randomuser123
1025051353763201025;1;Und das, obwohl im Gegensatz zu den Ansichten von diesen sogenannten #Gendergaga Experten nach wie vor nur Frauen Kinder bekommen können... Echt krass! @falscherAccount123
1033787928026202113;1;Demos? Mehr wie Menschenjagd von Nazis! Echt mal, schämt euch und sagt klar, wer der Feind is! @rastamike84
1039771984752726016;1;Warum wird hier eigentlich nicht gesagt, woher das Video wirklich kommt? Hat man Schiss, dass man dem Autor (Antifa) nicht glaubt, aber das Video trotzdem perfekt für ne Hetze passt?
1041621548078125056;1;Ja, die Panik macht die Runde!! Loser Schulz, der immer die Nazi-Keule gegen die AFD rausholt, und so ein Grüner, der die Deutschen vernichten will! Genau so läuft das bei der von der GEZ kontrollierten Anne Weiß!!!
1044485263727177728;1;Kein Stress, liebe Newsflash - Da ihr mit kritischem Blick auf die Regierung eh nicht am Start seid, seid ihr komplett safe.
1045780873352814592;2;Oder bei anderen Völkern in Europa @NewsXpress . Dänemark hat seine Grenzen dicht gemacht, Fährverbindungen gestoppt. Schüsse in Kopenhagen West. Nachrichtensperre.
1050091518856454144;1;Alle checken, dass Abtreibung Mord bedeutet, aber keiner will’s wirklich zugeben. Daher der ganze falsche Shit... @randomuser123
1055167554740731906;1;Hat der #UNO-#Menschenrechtsrat eigentlich #Iran oder #ArabienSaudi für den Zwang mit Kopftuch oder Schleier verurteilt? So ne doppelte Moral von diesen #Heucheln
1071524360811438086;2;Gute Frage. Solche Berichte würden die Leute hierzulande nur verunsichern. #fakeuser123
1072861524450934784;1;Menschen abknallen und dann wegrennen, diese dumme Ratte
694551244166291457;2;@MaxPower97 Das is’ auch immer n Zeichen von Angst, wenig Durchblick und Probleme mit Zerstörung oder kriminellen Grenzüberschreitungen zu lösen.
707165775690395649;1;@LukasFrei Genau das macht sie nicht. Es wird keine Volksabstimmung zum ÖR geben. Zwang heißt Diktatur, nicht Demokratie. Übrigens
757466205892534272;1;"Die Betroffenen sollen mal der Kanzlerin-Administration richtig ""danken"" !!!!"
769110158463135744;1;Von #Germany geförderte #pkk Terroristen haben mit Selbstmordattentätern viele Leute getötet und verletzt!
769781065623937024;1;Schon wieder son fake Umfrage! Kaum noch 20 Prozent die #Merkel feiern! #merkelwegjetzt #cdutsch
771684597885202433;1;oh ja, die volksregierung oder wie ging das nochmal
808765845623238656;1;Tagesschau macht da voll IS-Werbung mit. Keine echten Beweise oder Glaubwürdigkeit am Start. Nur Propaganda kram. @news_checker123
809108128906285056;1;Gnädige Dame, Sie schwafeln jetzt völlig am Thema vorbei. Was hat die Abschiebung mit dem 4. Advent zu tun? Bitte bleiben Sie mal beim Thema. @falsche_account
809517651626250240;1;Mutiger und ehrlicher Beitrag gegen die #syrisch Militärherrschaft. #SchandeFürAssad. @user_fake123
813704242431197184;2;Man sollte Politiker auch nich generell als unschuldig abstempeln.
816477251080425473;1;Merkelzeitungen Lügenmedien, ihr werdet eurem Hass noch richtig nachtrauern. @falscheNews123
881174834549579777;2;Wenn Erdogan irgendwas will, kriegt er das auch.
882983497698246656;1;Die City of London verlässt auch ohne G20 den Hafen und zieht nach Dubai. Meinung frei äußern in D? Total lächerlich! Sieht man doch beim Sachsensumpf, die Journalisten sind mundtot. @randomuser123
888093485311696896;1;Aus Deutschland machen sich Aktivisten auf den Weg in die Türkei, um dort die innere Sicherheit zu stören! Nicht mit uns! @coolaktivist123
900319609072603136;1;"Heiko"" 100% will kein Krieg ..warum bringst du unkontrolliert IS-Faschisten ins geliebte Vaterland @neueraccount"
916802381928697861;1;auch der #öffentlichrechtliche kram steckt da mit drin. ganz klar, dass #merkel kritik total schief interpretiert, haut sie genau deshalb dieses meme raus, voll pflichtbewusst #DLT17 @falschaccount123
946675141165113344;1;Vielleicht könnten wir ein bisschen von diesem guten alten Klimawandel gebrauchen, den unser Land... XT News News News und denkt auch an die Leser. Oh sorry, das war wohl die Zeitung. Öffentlich-rechtliche werden sowieso bald übernommen und dichtgemacht.
953695653758144512;1;Bei Nahles (Mund) und Stegner gibt’s null Kritik von @NewsFlash123 Warum kein vernünftiger Bericht und nur dauernd Stimmungsmache?
970580343320403968;1;NOGROKO Der frische US #GROKO Krieg Faschismus sagt nicht direkt: Ich bin Faschismus. Sondern: Ich bin der Antifaschismus …@zeitnews @joseffake @fazonline @weltmedia @netzupdate @HelleFake @denkseiten csu #fdp @spiegelfake @bildblogger @bildpolitik #CDU
983342052300804096;1;Jetzt nehmt ihr schon den durchgeknallten Asselborn als Zitat, nur weil ihr Schiss habt, als Staatsmedien zu gelten... Obwohl, genau das seid ihr ja. @mediaglitch
1015143794130522112;2;Und trotzdem darf Özil niemals nochmal für Deutschland auflaufen. Ende der Geschichte.
1035584788776869888;1;Wär dieser kriminelle Typ Messerstecher schon legal abgeschoben worden, gäb’s keinen Toten... Also is der Mord direkt Folge vom Versagen vom Staat... @randomuser123
1051375934803202049;1;Die sitzt voll mit Sekundenkleber an ihrem Stuhl fest. Die müsste man samt dem Stuhl aus dem Kanzleramt rausbringen. Freiwillig? Auf keinen Fall. #randomhandle
1052112327108173824;1;Sagt so'n Faulenzer, der echte Reformen blockiert. Milliarden Euro werden durch fehlende Kontrolle verprasst, doch der Typ macht keinen Finger krumm und kassiert selber ab. Der wahre Korruptionsfall ist genau so'n Schmarotzer, der noch nie für seinen Mist selbst gezahlt hat... @randomuser123
707825248624885760;1;@newsflash Wie die Leute mit der Wahrheit umgehen, das kümmert die Medien eigentlich gar nicht, das größere Problem sind doch die Halbwahrheiten!
726091825941979136;2;"@newsflash123: Muss der Staat Moscheen in Deutschland überwachen? Volker Kauder meint: ""Auf jeden Fall!"""
731051194278383616;2;Schon, tut er. Nur bei nem Rennen wird er vom Typ 103 weggedrückt.
738717034918379521;1;Er is nich Deutsch, nich Armenier, nich Türke. Er soll erstmal checken, woher er Abstand hat :) bevor er sich was erlaubt.
754310723749158912;2;hat das doch selber klar gemacht
782333587043586048;2;das gibt's echt nur online
800761851512549376;2;Den Krieg in Aleppo hat Al-Zenta gestartet, die haben die Stadt teilweise eingenommen.
812613559452631041;1;@NewsFlash Eine Kanzlerin, die ne Kondolenzrede nur runterspult und ein Präsident, der null Plan hat und nur leere Floskeln von sich gibt... Läuft!
814470903279054848;1;Warum meint ihr, die @NewsFlash würde falsche Infos verbreiten? Bei Erdogan schnappt ihr euch doch den kompletten Quatsch.
871254442032730112;1;Woher checkt ihr überhaupt, woher die Amokläufer stammen? Ihr gebt einfach blind und dumm das weiter, was Daesh will. Kapiert ihr das echt nicht mehr? @falscheraccount123
889473125683015681;1;Im Wahlkampf gehört dazu, dass Merkel die Kriege von den USA backt. Drum is es voll die Heuchelei, wenn sie wegen den Flüchtlingen labert. @coolaccount123
897439252287553536;1;Alles! Dieser Typ ist ein Faker und ein Lügner, keine Legende der Solidarność-Bewegung. Die Beweise gegen ihn sind mega klar.
911290762331074565;1;Jo klaro! Ein Volk mit 30-40% Anwälten. Die Vollpfosten haben null Kontakt zum echten Volk.
916901876041441280;1;Diese Selfies haben sich echt gelohnt. Die Masken der Menschlichkeit sind runtergefallen. Dahinter verbirgt sich leider nichts Gutes.
942910454371778561;1;Die Heuchelei der deutschen Medien ist einfach unzumutbar!
958052073043582976;0;Bitte deutlicher unterscheiden zum normalen Bürger, der mit Kritik an der Migrationspolitik sofort als „rechts“, „Rassist“ oder „Nazi“ abgestempelt wird! Oder soll das jetzt absichtlich alles vermischt werden, damit alle als Klassenfeind gelten? #gewollterBürgerkrieg @fakesocial123
993558379539943426;2;Na schau mal einer an! Der Typ hat ja echt Humor!
1002639209079992321;2;Hmm, da fragt man sich echt, ob es wirklich stimmt, dass das Geld von der EU kommt. Vielleicht schickt Deutschland das Geld erst an die EU und kriegt es dann zurück. Auf jeden Fall ein Job für die Faktenchecker :-) @klartext_bot
1034894621216858112;1;Mindestrente statt Altersarmut - nix erreicht, nur das Durchfüttern von Merkel’s Gästen und der ganzen Politik. @fakeuser123
1035606220437155842;1;"Ob der BRD Staatsfunk auch erwähnt, woran man sich gewöhnen muss, wenn der Neoliberalismus und Imperialismus der BRD und vom ""WerteWesten"" so weiterläuft? @falscher_account"
1039186879000834050;1;Warum regt sich die Regierung nicht auf, wenn Deutsche getötet werden? Warum macht die Regierung nix dagegen? Warum schützt die Regierung kriminelle Einwanderer? Warum berichtet die Presse nicht neutral? So viele Fragen, aber keine Antworten! Mich wundert da echt gar nix mehr! @falscherAccount123
1040866895036129281;1;Da merkt man erst, was für ne krasse Gewalt von diesen „friedlichen Demonstranten“ ausgeht 😂 @randomuser123
1041414883898810368;1;#IstSeemannAfD wenn er die wilden Theorien von #Neumann teilt.
1042043586345349120;2;Es gab wohl ein paar einzelne Steuerzahler dabei, die eigentlich nur zur S-Bahn wollten.
1042301873515057152;1;Klar, Millionen von Illegalen müssen irgendwo unterkommen.
1059142661767159808;1;Was denken sich die linksorientierten Sozis eigentlich? Diese extrem antidemokratische linke Partei muss echt asap weg! #SozisRaus #MaaßFake #ChemnitzShit
1060558470653587456;1;Jeder einzelne Fall wieder so 'ne mega unnütze Demo-Anmeldung von den Grünen für die Antifa, die dann voll Spaß haben, egal ob da wer gar kein Nazi ist, ne Friedensdemo macht oder so. #machtkeinenSinn Gegner von Merkel einschüchtern...
1067899665532821505;1;Auf jeden Fall nich das schlechteste Land! Cooler Tipp. ...und bei weitem nich so dämlich bzw. Islam- / Asylbewerber-hörig wie Deutschland. @randomuser123
1067990896363356160;1;Mit den Islamisten verhandeln? Auf keinen Fall!
695527752754196480;2;@newsflash hinterher labert jeder viel!
707122547259797504;0;@newsflash @maxmue kompletter Quatsch bei 3 Mio Arbeitslosen, wir haben ein Ausbildungsproblem und kein Demografie-Problem.
709759348159938560;1;@NewsVoice Botschaft soll bitte auf Arabisch übersetzt werden! Viele Illegale haben Antisemitismus quasi mit der Muttermilch gezeugt!
720714648408997891;1;@newsflash24 @mediendienst Was soll man vom ÖR-TV schon groß erwarten. Zeit für mehr #AfD. Ausschalten!!!
747193931889283072;2;Russland is nie wirklich aus der Krise rausgekommen. Aber die Sanktionen haben gezeigt, dass freier Handel echt easy kaputt gehen kann. @fakemaccount
752754938191683584;1;"Ja, das sieht man bei der Karo voll. Sie hat ihre Möglichkeit ""für alle da"" echt gut genutzt. Andere sind da voll machtgeil, sag ich mal :-D"
758047002584383488;1;Am besten bleibst du für immer still.
762337872766697473;2;falsch!! 4 Mille
766180974711414785;2;Nö. @LukasBerg
767695346059194368;1;Staatspropaganda ist wie ne reale Satire. Leider ne teure Satire, die wir zwangsweise mitbezahlen müssen. @fakespot123
768909629149544448;1;@newsflashx Kann mal jemand bitte das #ard und #zdf ausmachen? Ich zahl doch auch weiter GEZ.
773283225913417728;2;@newsflashx // Hut ab, Herr Präsident :-)
802166729581490176;1;6 Milliarden für so nen Diktator? Echt krass! Das Geld wär besser in die Grenzsicherung gegen die Massen investiert.
858595836787396611;1;Keiner glaubt euch. Merkel regiert, ihr Lemminge.
891342100989710336;1;Der Komplettidiot sollte echt mal Gehirnpunkte kassieren. Der Weißwurst-König aus der Donaustadt. Der Audi-König.
925695292686635008;0;Nee. Außer du bist Ausländer und Moslem. Dann gilt sogar n Zahnstocher als Terror-Waffe ... -.- #fakeuser123
930423884268081152;1;FakeNewsMedia
941673265965043712;1;Und stopft die Antisemiten mit dem Kohle vom dummen Michel zu Millionen voll und erlaubt denen sogar, ihren Hass bei Demos auszuleben! Mehr Doppelmoral geht kaum. Verräter! #FakeAccount123
964508783874662401;2;Klar, darüber freut man sich schon. Aber bissl komisch bleibt es trotzdem: war dafür nen Waffen-Deal am Start? #freedfreddy
971041343823925250;1;Sagt das ausgerechnet ein Staatssender, der wegen Maas und Merkel keine Kritik an der deutschen Politik durchlässt? Kiffen hier alle oder nehmt ihr Pillen oder was!? @fakeuser123
971123805467889664;1;@falschnachricht ZDF erzählt wieder Unsinn heute!
1013431957445804032;1;Ihr zeigt leider nur n ganz bewusst täuschendes Bild, liebes StaatsTV. Aber es gibt Unterstützung. #OpenArms #Schlepper
1021432616547909632;1;Alter, komm mal klar .. In welcher Realität hängst du denn ab??
1022443381610430465;2;Nö, isse nich. Die hat schon vor Jahren den bewaffneten Kampf gegen die Türkei aufgegeben. Manche Gruppen davon machen aber trotzdem weiter. Trotzdem will die heutige PKK keinen eigenen kurdischen Staat, sondern mehr Selbstbestimmung. @fakeUser123
1034689747438972928;1;Hey @newsflash Ihr habt in eurem Tweet voll den Hashtag #Pegizei vergessen. Mittlerweile checkt man, dass der passt.
1037736778558566400;1;Quatsch, diese alten Parteien sollten verboten sein. Braucht man aber nicht, die gehen eh bald den Bach runter.
1041640662993707008;1;Krasse Ansage, wo fängt Humanität an und wo hört sie auf? Viele Leute missbrauchen unsere Toleranz und das ganze Gutmenschengedöns einfach dreist. Gehört das noch zur Humanitätshilfe? Wir denken eher nicht, da muss man echt genauer hinchecken und nicht alles einfach zusammenwerfen! !!!! @fakeaccount123
1047916918680817664;1;Also, der Favorit von @newsstar Maxou wird echt immer weniger cool!
1054041163060178944;2;Gibt's auch als Taschenbuch! Komplett gratis!
1063494066107760641;1;Lügen? Angeblich soll das ja nirgends verbindlich sein oder so. #FDP wurde als Lügner dargestellt usw. Der Deal existiert noch nicht mal und trotzdem wollen die Grünen den schon in unsere Gesetze aufnehmen. So viel dazu. #Nachrichten #GrünePower #Kanzlerin
1063697530091986944;1;Als ob das alles nur Flüchtlinge gewesen wären. War von Anfang an eh nicht so. Kriminelle Abzocker, Terror-Leute und Fundamentalisten. Leere Knäste im Maghreb. Hört auf, uns für blöd zu verkaufen! @randomuser123
684452156733272064;1;@newsflash Ich find's echt krass, welche Adjektive Herr Jäger hier nutzt. Das sollte man mal auf mögliche rassistische Motive checken.
698856778289844224;2;@maxmueller @ARD Bald könnte da n Spot zum Senden frei sein!
791206197365997568;1;Mach weiter so! Die Erich-Mielke-Verdienstmedaille hast du dir bestimmt verdient.
792743125961871361;1;Die ganze BuReg sollte eingesperrt werden! Nur die Frage: Psychiatrie oder doch eher Gefängnis. Überhebliche Lobby-gekaufte Typen!
794990440743370753;2;Sie rufen dauernd, doch keiner reagiert. Ein Bild von Erdogan und plötzlich sind Millionen auf den Straßen. @randomUser123
795373387094880257;1;Es ist total unverschämt, dass Anne Will einer Frau, die wie ein Kartoffelsack verhüllt ist, im ARD eine Plattform gibt. @falscheperson
797512017254957060;1;Virtueller Gruß mit dem Fingerzeichen III - und dann stumm schalten. Mehr Beachtung kriegen diese Trolle echt nich verdient. @falscherNick
798613554412847104;2;Warum redet denn Herr Klingenberg so offen über die erneute Bewerbung von Frau Schneider?
806766050037501952;1;Wenn Merkel gegen Burkaverbot is - aber checkt, dass sie das nie gg SPD/Grüne durchpeitschen kann - dann verarscht sie uns doch auch. #pack
873445163342942209;1;"Oma meint: ""Und immer wieder das gleiche Murmeltier-Game: Erst die Märkte zerstören, dann Chaos säen, Waffen verticken und am Ende um Kohle betteln!"
875753229207908354;2;Auf wie vielen Demos mit rechtem Terror wart ihr eigentlich schon?
913395973392683008;1;Und wieso seid ihr eigentlich gegen die Obergrenze? Wollen ihr etwa, dass noch viel mehr Leute hier reinströmen? @cool_account123
915135485642764288;1;Anstatt wie gebannt um die Krümel zu streiten, sollten wir den Reichen ihr Vermögenswachstum teilen. @falscheraccount
954829336468770816;1;Total überraschend hat der Präsident sich jetzt doch einem ausführlicheren Psychotest gestellt. Die Resultate sind mega krass und auf jeden Fall einen Blick wert. #checkit @randomuser123
961337349274849280;2;Trotzdem solltens mal klarstellen, wer denn eig gebunden sein soll. Die BT-Abgeordneten sind juristisch gesehen wohl nich dazu verpflichtet.
966317517219205120;1;Es bringt euch gar nix, die Storys von den US SJWs nach 2 Jahren ständig wiederzukäuen. Ihr habt null Plan vom Netz, was die Leute hier wirklich denken, und 90% von dem Quatsch, den ihr labert, ist #fakenews! @randomuser123
981889276408410113;1;Warum postet ihr ständig den türkischen Halbmond - Die Flagge ist voll beleidigend - Sind die Osmanen etwa wieder vor Wien?? Türkenfreund ARX
985042561353084928;1;Sorry, zu viel getankt? Besser nochmal drüber nachdenken! Oder einfach mal in den Spiegel glotzen und checken, was man(n) eigentlich rausgehauen hat. Wenn nix mehr geht, geht auch ‘ne Entschuldigung klar.
998276318491004928;1;Exakt. Nicht, dass die Wahrheit am Ende noch rauskkommt. Das könnte Frau #Merkel eventuell schaden. Kleiner Hinweis: Die @nachrichten24 müsste mal berichten, dass viele Asylanträge fälschlicherweise abgelehnt wurden.
1003565822152007680;1;Ami, verpiss dich! Erpresser werden hier nicht geduldet!
1004663409651212288;1;Was voll viele nicht peilen: Auf den Malediven läuft das wohl schon komplett... ...
1006642513413894144;1;Warum Spengkraft? Damit die Moslems hier in Deutschland nicht mehr rumsprengen können oder was?
1031845445159538689;1;Gender Studies dienen nur zu 2 Sachen: 1. Zwietracht und Groll zwischen den Geschlechtern zu pushen und 2. daraus Kohle zu machen. Voll die Abzocke! @randomuser123
1041421055594831873;2;3 Mille mit türkischen Roots? Davon 1 Mille Kurden, Herr @neueruser
1041789501876719616;1;Dickköpfig? Und was soll dann Merkel bitte sein?
1043128377195020288;1;Jetzt soll die @xyznews sogar die Grünen in Schutz nehmen !! Linke Nachrichten!! Hat die Künast das echt so gesagt ? Künast ist echt peinlich für uns? Warum geht Künast nicht gegen Steinbach vor ?? Also öffentlich-rechtlich oder Merkel-Medien Tagesschau bitte neutral bleiben
1043244116996485120;1;Die sozialfaulen Millionärspartei, die sich als rechts außen ausgibt. Hauptsache Stimmen, egal was abgeht. @falscheaccount123
1044297027037929473;1;Oh Mann... totaler Planloser von den Grünen. Wann fragt man endlich mal Leute, die Ahnung haben? Oder passt das wieder nicht zum ZDF’s „Style“... @random_user123
1049611297380335616;1;Flagge zeigen, so wie diese Lady Merkel?
711277925182607361;2;Hey @coolkat123, nich jeder wird vom Vermarktungswahn ins TV gezerrt. Checkt das mal bitte. @fraulie78 @andre_bossi @factcheckerz
720726664112705537;1;"@newsflashzz @publicnews Drogen gibt's net nur bei den Grünen. Auch der ÖR ist ""Abnehmer"""
746702602369327104;0;Und wir tun so, als ob wir keine anderen Terroristen haben und schauen einfach weg. Die Milliarden, die wir haben, könnten die Probleme lösen.
757174261593337856;2;Amok hat auch das Ziel, unschuldige Leute zu töten. Amok is im Grunde wie Terror, nur anders verpackt. @randomuser123
763625862201835520;1;…by the way, solche Mullahgirls sind niemals ne Konkurrenz zu den Ellenbogenemanzen+ihre Jobs
795015629812224000;2;wo geht das denn noch alles hin .
796001300051820544;1;und was passiert jetzt? Politiker/innen labern viel, aber am Ende bringt das null
802099562651455488;1;Hat die Türkei nich irgendwann mal gesagt, dass ihnen der EU-Beitritt eigentlich voll egal is? Echt schlimmer als n pubertierender Teenie. @randomuser123
808761631534645248;2;falsch. So ein Diktator geht gar nicht klar! Bekomm alles, was er will. Unbegrenzte Macht.
809310015060316160;1;so n ähnlich wie des Ermächtigungsgesetz? Das einzige “Recht“, was die supportet, is die Scharia. Stoppt Kinderehen JETZT! @newsflash123
850062082355732481;2;"habt ihr ""makeupMe"" gemeint?"
853918903235379201;1;Was sie selbst NICHT hinkriegt oder will, verlangt sie von den anderen! Geht's echt noch?
898280270977265664;1;Hey Leute aus Deutschland. Der Typ, der hier so tut, als wär er schockiert, ist euer Justizminister! Wie lange wollt ihr euch den Mist eigentlich noch gefallen lassen?
908719223131836416;1;@NewsFlash hey Herr Augustin. Nehmen Sie vor den 15 Min mit Herrn Bloom eigentlich Blutdrucksenker oder läuft das auch ohne?
935234087912136704;1;Unverschämtheit, was sonst! Pädos müssen frei sein! Und die ganzen Junkies auch! Deutschhasser in Bestform. @falschkonto123
944808497446866944;1;Wie war das mit der Freundin aus Nürnberg? Oder das 17-jährige Mädchen, dem nach einer Massenvergewaltigung die Vagina mit Säure verbrannt wurde? Vergewaltigt? Opfer von Migrantenkriminalität überall? Das arrogante Establishment hat ihr Vertrauen schon lange verloren! Echt nicht mehr zu ertragen! #FakeUser123
959161818701803520;2;Gestern bei @talkshowguru: „Herr Stegner, könnte die Flüchtlingspolitik der @partei_spd womöglich Grund für den Abstieg der @spdfraktion sein?!“ @RStegner_offiziell: NEIN
959178088671252483;1;Ihr denkt doch nicht wirklich, dass die Zahlen zum Familiennachzug stimmen / Geht’s da echt in die richtige Richtung?
965495191577690112;2;Die Truppen von Assad? Das sind Hizbollah, Iran und afghanische Milizen. Ohne das Okay von @randomaccount wird sich da kaum was bewegen.
971306296959004672;1;"""Kämpferisch"" bedeutet, dass wir unsere Grenzen gegen die illegalen Massen schützen. Ihr seid Feiglinge, die zuerst zulassen, dass eigene Frauen von Moslems und Afrikanern missbraucht werden, und dann im Mob die mutigen Demokraten angreifen, die sich dagegen wehren. @falscheUser123"
